event_slug,timestamp_ms,timestamp_iso,timestamp_est,event_type,price,size,size_change,side,best_bid,best_ask,is_winning_token,outcome,time_since_ticker_change_ms,ticker_changed_recently,old_tick_size,new_tick_size,market_resolved,error_message,raw_slug,condition_id,token_id
eth-15min-up-or-down-2026-02-24-17:30,1771973074764,2026-02-24 22:44:34,2026-02-24 17:44:34,bid,0.99,249.25,209.24,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-15m-1771972200,0xf12ada678641376bbf47232fbdf6737707443e3ce418e88945f265a7d8ab38c6,67563142758092513068276550883766209483350784003291122660071918656980356245572
btc-5min-up-or-down-2026-02-24-17:40,1771973075287,2026-02-24 22:44:35,2026-02-24 17:44:35,bid,0.99,1615.02,225.99,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973076033,2026-02-24 22:44:36,2026-02-24 17:44:36,bid,0.99,2034.37,429.3399999999999,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973076480,2026-02-24 22:44:36,2026-02-24 17:44:36,bid,0.99,3214.4,1193.01,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
sol-15min-up-or-down-2026-02-24-17:30,1771973076582,2026-02-24 22:44:36,2026-02-24 17:44:36,bid,0.99,716.93,10.899999999999977,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
btc-5min-up-or-down-2026-02-24-17:40,1771973077305,2026-02-24 22:44:37,2026-02-24 17:44:37,bid,0.99,3533.48,329.1500000000001,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973077604,2026-02-24 22:44:37,2026-02-24 17:44:37,bid,0.99,3534.53,1.050000000000182,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
eth-5min-up-or-down-2026-02-24-17:40,1771973078133,2026-02-24 22:44:38,2026-02-24 17:44:38,ask,0.99,1131.06,110.0,ASK,0.98,0.99,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
btc-5min-up-or-down-2026-02-24-17:40,1771973079463,2026-02-24 22:44:39,2026-02-24 17:44:39,bid,0.99,3485.03,56.65000000000009,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973081114,2026-02-24 22:44:41,2026-02-24 17:44:41,bid,0.99,24087.51,20602.48,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-15min-up-or-down-2026-02-24-17:30,1771973081854,2026-02-24 22:44:41,2026-02-24 17:44:41,bid,0.99,7524.98,7193.099999999999,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
eth-5min-up-or-down-2026-02-24-17:40,1771973082219,2026-02-24 22:44:42,2026-02-24 17:44:42,ask,0.99,742.87,3.0,ASK,0.98,0.99,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
btc-5min-up-or-down-2026-02-24-17:40,1771973082671,2026-02-24 22:44:42,2026-02-24 17:44:42,bid,0.99,25306.52,1219.010000000002,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-15min-up-or-down-2026-02-24-17:30,1771973083312,2026-02-24 22:44:43,2026-02-24 17:44:43,bid,0.99,8226.49,701.5100000000002,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
eth-5min-up-or-down-2026-02-24-17:40,1771973083337,2026-02-24 22:44:43,2026-02-24 17:44:43,bid,0.99,4070.13,4070.13,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
sol-5min-up-or-down-2026-02-24-17:40,1771973084744,2026-02-24 22:44:44,2026-02-24 17:44:44,ask,0.99,6030.78,74.0,ASK,0.93,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
sol-5min-up-or-down-2026-02-24-17:40,1771973084768,2026-02-24 22:44:44,2026-02-24 17:44:44,ask,0.99,6046.24,15.460000000000036,ASK,0.96,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
eth-15min-up-or-down-2026-02-24-17:30,1771973084793,2026-02-24 22:44:44,2026-02-24 17:44:44,bid,0.99,9418.45,9418.2,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-15m-1771972200,0xf12ada678641376bbf47232fbdf6737707443e3ce418e88945f265a7d8ab38c6,67563142758092513068276550883766209483350784003291122660071918656980356245572
btc-5min-up-or-down-2026-02-24-17:40,1771973084792,2026-02-24 22:44:44,2026-02-24 17:44:44,bid,0.99,35696.87,10390.350000000002,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973085361,2026-02-24 22:44:45,2026-02-24 17:44:45,bid,0.99,35700.43,4.830000000001746,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-15min-up-or-down-2026-02-24-17:30,1771973086084,2026-02-24 22:44:46,2026-02-24 17:44:46,bid,0.99,8466.49,245.0,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
eth-15min-up-or-down-2026-02-24-17:30,1771973086623,2026-02-24 22:44:46,2026-02-24 17:44:46,bid,0.99,8920.45,466.0,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-15m-1771972200,0xf12ada678641376bbf47232fbdf6737707443e3ce418e88945f265a7d8ab38c6,67563142758092513068276550883766209483350784003291122660071918656980356245572
sol-5min-up-or-down-2026-02-24-17:40,1771973086744,2026-02-24 22:44:46,2026-02-24 17:44:46,ask,0.99,6018.24,46.0,ASK,0.96,0.97,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
sol-15min-up-or-down-2026-02-24-17:30,1771973086763,2026-02-24 22:44:46,2026-02-24 17:44:46,bid,0.99,2016.96,1300.0300000000002,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
eth-5min-up-or-down-2026-02-24-17:40,1771973089811,2026-02-24 22:44:49,2026-02-24 17:44:49,bid,0.99,6894.46,2825.33,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
btc-5min-up-or-down-2026-02-24-17:40,1771973090860,2026-02-24 22:44:50,2026-02-24 17:44:50,bid,0.99,36139.92,439.48999999999796,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-15min-up-or-down-2026-02-24-17:30,1771973090993,2026-02-24 22:44:50,2026-02-24 17:44:50,bid,0.99,11435.61,2998.99,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-5min-up-or-down-2026-02-24-17:40,1771973093032,2026-02-24 22:44:53,2026-02-24 17:44:53,bid,0.99,37633.14,1493.2200000000012,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-15min-up-or-down-2026-02-24-17:30,1771973093332,2026-02-24 22:44:53,2026-02-24 17:44:53,bid,0.99,11446.32,12.659999999999854,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-15min-up-or-down-2026-02-24-17:30,1771973093813,2026-02-24 22:44:53,2026-02-24 17:44:53,bid,0.99,11452.32,6.0,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-15min-up-or-down-2026-02-24-17:30,1771973095274,2026-02-24 22:44:55,2026-02-24 17:44:55,bid,0.99,11644.0,191.6800000000003,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
sol-15min-up-or-down-2026-02-24-17:30,1771973096022,2026-02-24 22:44:56,2026-02-24 17:44:56,bid,0.99,9093.12,7076.160000000001,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
eth-5min-up-or-down-2026-02-24-17:40,1771973096651,2026-02-24 22:44:56,2026-02-24 17:44:56,bid,0.99,10818.17,3923.71,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
btc-15min-up-or-down-2026-02-24-17:30,1771973097048,2026-02-24 22:44:57,2026-02-24 17:44:57,bid,0.99,12230.0,586.0,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
sol-5min-up-or-down-2026-02-24-17:40,1771973097686,2026-02-24 22:44:57,2026-02-24 17:44:57,bid,0.99,111.32,111.32,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
sol-5min-up-or-down-2026-02-24-17:40,1771973097869,2026-02-24 22:44:57,2026-02-24 17:44:57,bid,0.99,1161.3,1049.98,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
eth-5min-up-or-down-2026-02-24-17:40,1771973098341,2026-02-24 22:44:58,2026-02-24 17:44:58,bid,0.99,16783.01,5964.839999999998,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
btc-5min-up-or-down-2026-02-24-17:40,1771973098390,2026-02-24 22:44:58,2026-02-24 17:44:58,bid,0.99,51110.07,13476.93,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973098939,2026-02-24 22:44:58,2026-02-24 17:44:58,bid,0.99,51686.09,576.0199999999968,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-15min-up-or-down-2026-02-24-17:30,1771973100113,2026-02-24 22:45:00,2026-02-24 17:45:00,bid,0.99,71877.53,59647.53,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-15min-up-or-down-2026-02-24-17:30,1771973100222,2026-02-24 22:45:00,2026-02-24 17:45:00,bid,0.99,85122.4,13244.869999999995,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-15min-up-or-down-2026-02-24-17:30,1771973100376,2026-02-24 22:45:00,2026-02-24 17:45:00,bid,0.99,85298.91,176.5100000000093,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-5min-up-or-down-2026-02-24-17:40,1771973100420,2026-02-24 22:45:00,2026-02-24 17:45:00,bid,0.99,174742.67,123056.58000000002,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
btc-5min-up-or-down-2026-02-24-17:40,1771973100867,2026-02-24 22:45:00,2026-02-24 17:45:00,bid,0.99,174762.1,19.429999999993015,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
sol-5min-up-or-down-2026-02-24-17:40,1771973100880,2026-02-24 22:45:00,2026-02-24 17:45:00,bid,0.99,33260.65,32099.350000000002,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
btc-5min-up-or-down-2026-02-24-17:40,1771973101119,2026-02-24 22:45:01,2026-02-24 17:45:01,bid,0.99,175985.5,1223.3999999999942,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
sol-5min-up-or-down-2026-02-24-17:40,1771973102111,2026-02-24 22:45:02,2026-02-24 17:45:02,bid,0.99,427704.33,394735.68,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
sol-5min-up-or-down-2026-02-24-17:40,1771973102153,2026-02-24 22:45:02,2026-02-24 17:45:02,bid,0.99,427929.51,225.17999999999302,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
btc-5min-up-or-down-2026-02-24-17:40,1771973104076,2026-02-24 22:45:04,2026-02-24 17:45:04,bid,0.99,747405.44,571419.94,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
sol-15min-up-or-down-2026-02-24-17:30,1771973104203,2026-02-24 22:45:04,2026-02-24 17:45:04,bid,0.99,377998.0,369292.77,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
sol-5min-up-or-down-2026-02-24-17:40,1771973106172,2026-02-24 22:45:06,2026-02-24 17:45:06,bid,0.99,430497.73,2568.219999999972,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
eth-5min-up-or-down-2026-02-24-17:40,1771973106830,2026-02-24 22:45:06,2026-02-24 17:45:06,bid,0.99,470117.67,453334.66,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-5m-1771972800,0x09dce4a1bee75ca541dc4d513a185fcaf592bf227624dec44dc4ceaaab5f36a3,58512338622378114645384371761429969189632822213279196931271238032985931001015
btc-5min-up-or-down-2026-02-24-17:40,1771973109187,2026-02-24 22:45:09,2026-02-24 17:45:09,bid,0.99,725918.59,498.7299999999814,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-5m-1771972800,0x740ed2b0788c8d710cd01e1ae76b9b9cd0ac391b793dfeec0eea3ec97f98eb08,32521410715405288652836957622097124445974563898891536588344594863864144280595
eth-15min-up-or-down-2026-02-24-17:30,1771973110314,2026-02-24 22:45:10,2026-02-24 17:45:10,bid,0.99,452928.25,444554.32,BID,0.99,N/A,false,Down,-1,false,,,false,,eth-updown-15m-1771972200,0xf12ada678641376bbf47232fbdf6737707443e3ce418e88945f265a7d8ab38c6,67563142758092513068276550883766209483350784003291122660071918656980356245572
btc-5min-up-or-down-2026-02-24-17:50,1771973125352,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Up,,false,,,false,,btc-updown-5m-1771973400,0x96c368376f14911d181bfe35727f89e28564f1117cab7b87b1c455242385bce2,33574846955411727460043124802719730090534297928318372067951984183759528130402
btc-5min-up-or-down-2026-02-24-17:50,1771973125352,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Down,,false,,,false,,btc-updown-5m-1771973400,0x96c368376f14911d181bfe35727f89e28564f1117cab7b87b1c455242385bce2,25637833657632842661305420320682485956420870896034147438025208235287870622549
eth-5min-up-or-down-2026-02-24-17:50,1771973125554,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Up,,false,,,false,,eth-updown-5m-1771973400,0x9474ae6f874f21a8509d7e9b1777fbbf972271edbbab31f160a0a84d0348ab7d,11895333165089927886381897140247742145371566376449080213778183647514658563700
eth-5min-up-or-down-2026-02-24-17:50,1771973125555,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Down,,false,,,false,,eth-updown-5m-1771973400,0x9474ae6f874f21a8509d7e9b1777fbbf972271edbbab31f160a0a84d0348ab7d,97383579243201776913254658655591221793827332319958290172786826349366996754926
sol-5min-up-or-down-2026-02-24-17:50,1771973125781,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Up,,false,,,false,,sol-updown-5m-1771973400,0xd53d337e16f8043dd67c71c2fa024a5a463cb4e0471207d10f32a1ab159c61b9,45064175209958681518065243189554932055406367426285640503562854520796757180755
sol-5min-up-or-down-2026-02-24-17:50,1771973125781,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Down,,false,,,false,,sol-updown-5m-1771973400,0xd53d337e16f8043dd67c71c2fa024a5a463cb4e0471207d10f32a1ab159c61b9,5025629825658955486675202530991047239157614701208033775178740731669940931403
btc-15min-up-or-down-2026-02-24-18:00,1771973125940,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Up,,false,,,false,,btc-updown-15m-1771974000,0x480a55e13025124fd3ed349bd03cb3b11c0a08b3214470441fe63cf98bdde333,87741377871563583655144448751101096547605383304095883263659961049804874529074
btc-15min-up-or-down-2026-02-24-18:00,1771973125940,2026-02-24 22:45:25,2026-02-24 17:45:25,market_open,,,,,,,false,Down,,false,,,false,,btc-updown-15m-1771974000,0x480a55e13025124fd3ed349bd03cb3b11c0a08b3214470441fe63cf98bdde333,17093146749009973880651963836776553796357973813780979191337316576790511340829
eth-15min-up-or-down-2026-02-24-18:00,1771973126132,2026-02-24 22:45:26,2026-02-24 17:45:26,market_open,,,,,,,false,Up,,false,,,false,,eth-updown-15m-1771974000,0x8fa6d82e1a86d69a0030a0924128d61d7a411d136892e80d57abbbf44cc39da4,107286671391150715144817759560414819007352327005966098068536592983601557015419
eth-15min-up-or-down-2026-02-24-18:00,1771973126132,2026-02-24 22:45:26,2026-02-24 17:45:26,market_open,,,,,,,false,Down,,false,,,false,,eth-updown-15m-1771974000,0x8fa6d82e1a86d69a0030a0924128d61d7a411d136892e80d57abbbf44cc39da4,30790132502232544588125540086929802404151972637628713008359844453994049694355
sol-15min-up-or-down-2026-02-24-18:00,1771973126322,2026-02-24 22:45:26,2026-02-24 17:45:26,market_open,,,,,,,false,Up,,false,,,false,,sol-updown-15m-1771974000,0x17fc01a980e57067af023da346a2cdd738fab9e152cc1d152ba2df85f3636f6f,97565314186688008178475680432994776952566946512357094554897621989758141089660
sol-15min-up-or-down-2026-02-24-18:00,1771973126322,2026-02-24 22:45:26,2026-02-24 17:45:26,market_open,,,,,,,false,Down,,false,,,false,,sol-updown-15m-1771974000,0x17fc01a980e57067af023da346a2cdd738fab9e152cc1d152ba2df85f3636f6f,82968462628792598935685670773112313412302601527388586615419121741136543167792
btc-15min-up-or-down-2026-02-24-17:30,1771973128097,2026-02-24 22:45:28,2026-02-24 17:45:28,bid,0.99,515777.95,430479.04000000004,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
sol-5min-up-or-down-2026-02-24-17:40,1771973166745,2026-02-24 22:46:06,2026-02-24 17:46:06,bid,0.99,411824.77,3.4899999999906868,BID,0.99,N/A,false,Down,-1,false,,,false,,sol-updown-5m-1771972800,0xd981ac8205e7f09f592ee8454e5c7815e067e3624a69128d026e8eb4fb573ae1,56378947193731810779326914543698091803232716238370997780221368100217939210003
btc-15min-up-or-down-2026-02-24-17:30,1771973178455,2026-02-24 22:46:18,2026-02-24 17:46:18,bid,0.99,515134.97,17.709999999962747,BID,0.99,N/A,false,Down,-1,false,,,false,,btc-updown-15m-1771972200,0x9cae61f350bd3b08d6cd68c740f175f960768524f7b9698055f349331aec906b,5933449562911755978189096192207725829505955781773449007635171406631489336877
btc-5min-up-or-down-2026-02-24-17:35,1771973185367,2026-02-24 22:46:25,2026-02-24 17:46:25,market_resolved,,,,,,,false,Up,,false,,,true,,btc-updown-5m-1771972500,0x3bb86ae8d69a4b2d6fd7e26dddd56ae07bc40100776e8a4dcbe58738d3b5a259,10956110630202518764122036868371409943423357987068341411540249855612702100293
btc-5min-up-or-down-2026-02-24-17:35,1771973185368,2026-02-24 22:46:25,2026-02-24 17:46:25,market_resolved,,,,,,,true,Down,,false,,,true,,btc-updown-5m-1771972500,0x3bb86ae8d69a4b2d6fd7e26dddd56ae07bc40100776e8a4dcbe58738d3b5a259,41489208541434282854717258500976065470360275402527294137870680100582089358156
sol-15min-up-or-down-2026-02-24-17:30,1771973196299,2026-02-24 22:46:36,2026-02-24 17:46:36,tick_size_change,,,,,,,false,Up,,false,0.01,0.001,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,4457333743188629424537236744814264837724979829034552365847915667280043024332
sol-15min-up-or-down-2026-02-24-17:30,1771973197435,2026-02-24 22:46:37,2026-02-24 17:46:37,bot_trade,0.999,5.0,,BUY,,,false,Down,,false,,,false,SUCCESS | unknown,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
sol-15min-up-or-down-2026-02-24-17:30,1771973197438,2026-02-24 22:46:37,2026-02-24 17:46:37,tick_size_change,,,,,,,false,Down,1112,true,0.01,0.001,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
sol-15min-up-or-down-2026-02-24-17:30,1771973197754,2026-02-24 22:46:37,2026-02-24 17:46:37,tick_size_change,,,,,,,false,Up,1428,true,0.001,0.001,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,4457333743188629424537236744814264837724979829034552365847915667280043024332
sol-15min-up-or-down-2026-02-24-17:30,1771973197754,2026-02-24 22:46:37,2026-02-24 17:46:37,tick_size_change,,,,,,,false,Down,1428,true,0.001,0.001,false,,sol-updown-15m-1771972200,0x580a50decf55b22e421703b6cd3b569c65afadb5a8b1a3d1aaae57bd77553bca,55117872219764286117735150236621812747913699748155318839069837593093435507488
